iter	MAE	RMSE
38160	2.67299393	3.786624719
38165	2.672950324	3.786560118
38170	2.67290406	3.786481612
38175	2.672855136	3.786416728
38180	2.672801958	3.786336112
38185	2.672748515	3.786252265
38190	2.672700123	3.786184427
38195	2.672646414	3.786099593
38200	2.672596692	3.786020797
38205	2.672542451	3.785948039
38210	2.67249273	3.785865447
38215	2.672455506	3.785811509
38220	2.672415888	3.785746472
38225	2.672369889	3.785665281
38230	2.672320966	3.785597432
38235	2.672268586	3.785515535
38240	2.672217535	3.78543167
38245	2.672164623	3.785350893
38250	2.672125006	3.785282618
38255	2.672076082	3.78519973
38260	2.672023436	3.785125833
38265	2.671960155	3.785030859
38270	2.671892885	3.784928016
38275	2.671844759	3.784843715
38280	2.671796368	3.784777258
38285	2.671749039	3.78470574
38290	2.671709688	3.784638437
38295	2.671665284	3.784573942
38300	2.671616095	3.784493709
38305	2.671573021	3.784435817
38310	2.671507613	3.784342653
38315	2.671459487	3.784264101
38320	2.671412956	3.784187515
38325	2.671372541	3.784117111
38330	2.671314843	3.784031106
38335	2.671262729	3.783947348
38340	2.671205563	3.78386654
38345	2.671143877	3.783779686
38350	2.67110293	3.783713913
38355	2.671042839	3.783625088
38360	2.670991257	3.783545116
38365	2.670951108	3.783477932
38370	2.670904577	3.7833988
38375	2.670860971	3.78334061
38380	2.670816302	3.783259226
38385	2.670760997	3.783184026
38390	2.670716062	3.783118522
38395	2.670666341	3.783044443
38400	2.670630978	3.782990184
38405	2.670566101	3.782894173
38410	2.670516911	3.782814045
38415	2.670455225	3.78271817
38420	2.670409227	3.78265069
38425	2.670355517	3.782567745
38430	2.670306062	3.782497452
38435	2.670263785	3.782430671
38440	2.670218584	3.782360094
38445	2.67017232	3.78228839
38450	2.670119408	3.782208671
38455	2.670083247	3.782150322
38460	2.670037514	3.782075239
38465	2.669985666	3.781997906
38470	2.66995243	3.781947709
38475	2.669920523	3.781902432
38480	2.669875588	3.781841969
38485	2.669828792	3.781776021
38490	2.669777741	3.781704306
38495	2.669728286	3.781627809
38500	2.669689466	3.781573669
38505	2.669640542	3.781499138
38510	2.669592683	3.781423621
38515	2.669537112	3.781345572
38520	2.669490847	3.781274552
38525	2.669446444	3.781213516
38530	2.669394595	3.781123789
38535	2.669332909	3.781035747
38540	2.669277604	3.780945453
38545	2.669240912	3.780890038
38550	2.669198901	3.780825902
38555	2.669159816	3.780772172
38560	2.669122857	3.78070494
38565	2.669073402	3.780640238
38570	2.669028999	3.780579051
38575	2.668974491	3.780498592
38580	2.668915198	3.780418835
38585	2.668874517	3.780350893
38590	2.668836495	3.780296876
38595	2.668790762	3.780227524
38600	2.668754336	3.78016408
38605	2.668713123	3.780100635
38610	2.66867776	3.78004577
38615	2.668634952	3.779988935
38620	2.668590016	3.779932662
38625	2.668535775	3.779856551
38630	2.668499614	3.779804355
38635	2.668454413	3.779731478
38640	2.668416923	3.77966493
38645	2.668370392	3.779605978
38650	2.668318012	3.779534645
38655	2.668277597	3.779466686
38660	2.668240373	3.779406606
38665	2.668200755	3.779352435
38670	2.668156086	3.779285177
38675	2.668114608	3.779226782
38680	2.668067811	3.779163744
38685	2.668020483	3.779088602
38690	2.66796438	3.77900783
38695	2.667905353	3.778924242
38700	2.66786095	3.778837698
38705	2.667814153	3.778766771
38710	2.66776071	3.778681067
38715	2.66771285	3.778615908
38720	2.667666053	3.77854146
38725	2.667625904	3.778483194
38730	2.667592934	3.778431825
38735	2.667541086	3.778337809
38740	2.667488174	3.778256177
38745	2.667443771	3.778190166
38750	2.667393783	3.778113316
38755	2.667324387	3.778019152
38760	2.667266423	3.777937231
38765	2.667223615	3.777871919
38770	2.667170969	3.777795907
38775	2.667118589	3.777714685
38780	2.667071792	3.77762952
38785	2.667012765	3.777552941
38790	2.666965703	3.777484243
38795	2.666906144	3.777393723
38800	2.666868122	3.777327556
38805	2.666820262	3.777263078
38810	2.666773997	3.777191559
38815	2.666726403	3.777128205
38820	2.666682265	3.777059781
38825	2.666628556	3.776981781
38830	2.666575644	3.776896741
38835	2.666516617	3.776824089
38840	2.666461578	3.776747493
38845	2.666409464	3.776682019
38850	2.66636639	3.776606405
38855	2.666311617	3.776526285
38860	2.666270404	3.776466862
38865	2.666227862	3.776401805
38870	2.666170962	3.776310274
38875	2.666135067	3.776253383
38880	2.666101299	3.776201982
38885	2.666060618	3.776139879
38890	2.666017012	3.776071719
38895	2.665966493	3.775988066
38900	2.665916772	3.77591272
38905	2.665862265	3.775819628
38910	2.665815734	3.775740899
38915	2.665764684	3.775654844
38920	2.665704593	3.775562027
38925	2.665650618	3.775483997
38930	2.665596908	3.775407937
38935	2.665544262	3.775331312
38940	2.665492148	3.775256658
38945	2.665450935	3.775197497
38950	2.665407595	3.77512777
38955	2.66535362	3.775040434
38960	2.665302569	3.774970141
38965	2.665245935	3.774888577
38970	2.665192226	3.774805602
38975	2.665147556	3.774735586
38980	2.665098101	3.774662752
38985	2.66505157	3.774588507
38990	2.664997329	3.774498199
38995	2.664951596	3.774429587
39000	2.664894962	3.774340825
39005	2.664838328	3.77425178
39010	2.664795254	3.774186686
39015	2.664757498	3.774125394
39020	2.664713626	3.774053957
39025	2.664658853	3.773967441
39030	2.664624819	3.773912064
39035	2.664573503	3.773830477
39040	2.664518995	3.773751002
39045	2.664468743	3.773680685
39050	2.664432582	3.773624177
39055	2.664374618	3.773539906
39060	2.664327024	3.77346733
39065	2.664281025	3.773394612
39070	2.66423024	3.773320624
39075	2.664179456	3.773252977
39080	2.66413585	3.773187301
39085	2.66409384	3.77312402
39090	2.664046511	3.773048899
39095	2.663990675	3.772964898
39100	2.66395026	3.7728847
39105	2.663894689	3.772811124
39110	2.66383965	3.772739662
39115	2.663788599	3.772661433
39120	2.663742601	3.772589968
39125	2.663686764	3.772502291
39130	2.663647678	3.772443509
39135	2.663610188	3.77238811
39140	2.66356738	3.772324252
39145	2.663523774	3.772259124
39150	2.663464481	3.772169043
39155	2.663404124	3.772085445
39160	2.663353606	3.771996487
39165	2.663315318	3.77193939
39170	2.663261342	3.771864809
39175	2.663224118	3.771808274
39180	2.663173067	3.771731294
39185	2.663126803	3.771661362
39190	2.663082665	3.771592839
39195	2.663031349	3.771516137
39200	2.662999176	3.771461147
39205	2.66294201	3.771390928
39210	2.662885907	3.771298852
39215	2.662845492	3.771232296
39220	2.662807736	3.771166445
39225	2.662742859	3.771075068
39230	2.662701381	3.771018239
39235	2.662652723	3.770946038
39240	2.662614435	3.770892309
39245	2.662575084	3.770829836
39250	2.662526426	3.77075072
39255	2.662484416	3.770692194
39260	2.662435758	3.770617589
39265	2.66237939	3.770528455
39270	2.662324351	3.770441295
39275	2.662267185	3.770354555
39280	2.662208157	3.770273455
39285	2.662167476	3.770210972
39290	2.662133177	3.770157938
39295	2.662090369	3.770092913
39300	2.662030544	3.770005461
39305	2.66196673	3.769912504
39310	2.661923922	3.769852131
39315	2.661885634	3.769798527
39320	2.661842295	3.769727149
39325	2.661781406	3.7696466
39330	2.661729558	3.769567742
39335	2.66168223	3.76949904
39340	2.661629584	3.769425399
39345	2.661581724	3.769352179
39350	2.66153413	3.769267108
39355	2.661490524	3.769204466
39360	2.661450109	3.769148879
39365	2.661402249	3.769073396
39370	2.661352262	3.769000593
39375	2.661307061	3.76893174
39380	2.661261328	3.768871633
39385	2.661216924	3.768808703
39390	2.661178371	3.768749864
39395	2.661125459	3.768673668
39400	2.661075472	3.768594225
39405	2.661030271	3.768524659
39410	2.660981081	3.768442955
39415	2.660932424	3.768369152
39420	2.660890679	3.768308331
39425	2.660843085	3.768239605
39430	2.660793364	3.768167069
39435	2.660738591	3.768079853
39440	2.660683552	3.768001104
39445	2.66062612	3.767915578
39450	2.660576665	3.767836401
39455	2.660531464	3.767784181
39460	2.660490251	3.767715305
39465	2.660440796	3.767639229
39470	2.660387618	3.767566258
39475	2.660343746	3.767505
39480	2.660291898	3.767425673
39485	2.660257332	3.767366954
39490	2.660209207	3.767288331
39495	2.660166398	3.767221563
39500	2.660121463	3.767150277
39505	2.660076528	3.767084777
39510	2.66002468	3.767015747
39515	2.65998001	3.766941775
39520	2.659926035	3.766856085
39525	2.659874719	3.766778015
39530	2.659830315	3.766707709
39535	2.65978538	3.766638108
39540	2.659750017	3.766568222
39545	2.659706145	3.766498054
39550	2.659657222	3.766424071
39555	2.659606171	3.766348252
39560	2.659556716	3.766266784
39565	2.659506729	3.766200986
39570	2.65945036	3.766113443
39575	2.659400639	3.766040159
39580	2.659365276	3.765988902
39585	2.659320341	3.765921405
39590	2.659281787	3.765850518
39595	2.659241904	3.76579008
39600	2.659194841	3.765708882
39605	2.65914645	3.765636155
39610	2.659089815	3.765547469
39615	2.659054186	3.765496911
39620	2.659006326	3.76541839
39625	2.658955542	3.765345657
39630	2.658913797	3.765285211
39635	2.658855833	3.765198352
39640	2.658809303	3.765135078
39645	2.658771281	3.765068979
39650	2.658706404	3.764982398
39655	2.658660139	3.764912058
39660	2.658612013	3.764830276
39665	2.658577182	3.764765019
39670	2.658535703	3.764703009
39675	2.658497947	3.764649756
39680	2.658456734	3.764586332
39685	2.65841951	3.764528133
39690	2.658374575	3.764453406
39695	2.658325651	3.764382209
39700	2.658284705	3.764314259
39705	2.658239503	3.764249417
39710	2.658192175	3.76417087
39715	2.658146974	3.76409783
39720	2.65811294	3.764043297
39725	2.658059763	3.763956834
39730	2.65800951	3.763879411
39735	2.657976274	3.763824451
39740	2.65792416	3.763749003
39745	2.65788401	3.763688955
39750	2.657835619	3.763604321
39755	2.657797065	3.763552606
39760	2.657752927	3.763486196
39765	2.657707194	3.763411166
39770	2.6576596	3.763330764
39775	2.657621578	3.763270285
39780	2.657580897	3.763209805
39785	2.657532771	3.763145509
39790	2.657483582	3.763075276
39795	2.657431734	3.76299091
39800	2.657385735	3.762909793
39805	2.657338407	3.76283574
39810	2.657297194	3.762771579
39815	2.657249334	3.762696251
39820	2.65718685	3.762600995
39825	2.657145638	3.762544744
39830	2.65710735	3.762487503
39835	2.657056565	3.762412452
39840	2.657008971	3.762334715
39845	2.656958718	3.762257541
39850	2.656910858	3.762188564
39855	2.656866455	3.762131035
39860	2.656819126	3.762066862
39865	2.656773659	3.761992085
39870	2.656723938	3.761919145
39875	2.656671558	3.761840691
39880	2.656630877	3.761777926
39885	2.656582485	3.761703568
39890	2.656535955	3.761632036
39895	2.656482777	3.761552021
39900	2.656424016	3.761466349
39905	2.656383069	3.761409233
39910	2.656334677	3.761340099
39915	2.656288413	3.761272377
39920	2.656240819	3.761208755
39925	2.656188173	3.761124347
39930	2.656136856	3.761044462
39935	2.656086337	3.760963303
39940	2.656035287	3.760894302
39945	2.655980779	3.760806494
39950	2.655926538	3.760731834
39955	2.655880805	3.760663253
39960	2.655831616	3.760588873
39965	2.655778704	3.760510249
39970	2.655734567	3.76044619
39975	2.65569229	3.760377038
39980	2.655657459	3.760320188
39985	2.65561279	3.760253863
39990	2.655563866	3.760187253
39995	2.655516804	3.760116682
40000	2.655468412	3.760039039
40005	2.65542587	3.759982891
40010	2.655395027	3.759929288
40015	2.655345306	3.759860976
40020	2.65529133	3.759786014
40025	2.655236557	3.759702706
40030	2.655189495	3.759637643
40035	2.655139508	3.75957569
40040	2.655091914	3.759496055
40045	2.655046447	3.759429573
40050	2.65499513	3.759352906
40055	2.654954715	3.759289958
40060	2.654908185	3.759233092
40065	2.654859527	3.75915741
40070	2.654791991	3.759054708
40075	2.65473323	3.758971666
40080	2.654693613	3.758904751
40085	2.654651336	3.758844767
40090	2.654601083	3.758769078
40095	2.654553223	3.75869749
40100	2.654511479	3.758634673
40105	2.654468937	3.758565205
40110	2.654418152	3.758496443
40115	2.654371355	3.758430792
40120	2.654324559	3.758366273
40125	2.654281485	3.758299629
40130	2.654227244	3.758213883
40135	2.654190551	3.75815601
40140	2.654133385	3.758062053
40145	2.654078612	3.757979132
40150	2.654035804	3.757916019
40155	2.653998314	3.757859274
40160	2.653949656	3.757784414
40165	2.653895149	3.757710543
40170	2.653856329	3.757646294
40175	2.65380714	3.757567892
40180	2.653766459	3.757509443
40185	2.653720992	3.75744236
40190	2.653662762	3.75735617
40195	2.653606394	3.757271676
40200	2.653550557	3.757182933
40205	2.653499773	3.757110608
40210	2.653450317	3.75703545
40215	2.653419208	3.756983787
40220	2.653370817	3.756899143
40225	2.653327211	3.756837994
40230	2.653283871	3.756774721
40235	2.653236809	3.756703945
40240	2.653180972	3.756618586
40245	2.653139759	3.756548232
40250	2.653100142	3.756493872
40255	2.653058397	3.756417145
40260	2.653006815	3.756345371
40265	2.652954435	3.756276002
40270	2.652900991	3.75618313
40275	2.652859513	3.756127916
40280	2.652816439	3.756066472
40285	2.652757943	3.755974586
40290	2.652714072	3.755906627
40295	2.652647865	3.755812047
40300	2.652603728	3.755748474
40305	2.652552411	3.755676262
40310	2.652495511	3.755594845
40315	2.65244579	3.755517108
40320	2.652409895	3.755463017
40325	2.652359376	3.755387118
40330	2.652318695	3.755323113
40335	2.652268442	3.755245228
40340	2.652223507	3.755179096
40345	2.652183358	3.755117495
40350	2.652141613	3.755054901
40355	2.652112897	3.755006468
40360	2.652066101	3.754937782
40365	2.652012391	3.754842328
40370	2.651958416	3.754776473
40375	2.651923585	3.754719396
40380	2.651875193	3.754653538
40385	2.651837703	3.754596036
40390	2.651793033	3.7545306
40395	2.651737197	3.754445193
40400	2.651684285	3.754363607
40405	2.65164387	3.754302984
40410	2.65159016	3.75421658
40415	2.651549479	3.754154821
40420	2.651499226	3.754084561
40425	2.65145695	3.7540245
40430	2.651410951	3.753957638
40435	2.651364687	3.753883692
40440	2.65132241	3.753819236
40445	2.651272955	3.753748829
40450	2.651213928	3.753669354
40455	2.651170056	3.753603052
40460	2.651134693	3.7535495
40465	2.651098532	3.75349283
40470	2.651051736	3.753419158
40475	2.650991911	3.753324091
40480	2.650953889	3.753269827
40485	2.65089752	3.753189775
40490	2.650852851	3.753120489
40495	2.650803396	3.753051202
40500	2.650763513	3.752995092
40505	2.650722034	3.752935722
40510	2.650680821	3.752876209
40515	2.650646522	3.752814711
40520	2.650581911	3.752728981
40525	2.650543091	3.752667764
40530	2.650499751	3.752605696
40535	2.65045322	3.752531298
40540	2.650401372	3.752459875
40545	2.65035298	3.752379947
40550	2.650305918	3.752319575
40555	2.650250879	3.752237944
40560	2.650198765	3.752160563
40565	2.650150639	3.752089416
40570	2.650116605	3.752031165
40575	2.650066087	3.751958882
40580	2.650027799	3.751898219
40585	2.649986586	3.75183628
40590	2.649939524	3.751763143
40595	2.649903895	3.751706871
40600	2.64986667	3.751651591
40605	2.64981429	3.751571221
40610	2.649774141	3.751515797
40615	2.649726281	3.751452009
40620	2.64968108	3.751373619
40625	2.649635347	3.751311672
40630	2.649581372	3.751231294
40635	2.649539627	3.751161122
40640	2.649506657	3.751101297
40645	2.649454543	3.751028571
40650	2.649407746	3.750959954
40655	2.649355366	3.750894739
40660	2.649312558	3.750830374
40665	2.649261773	3.750757216
40670	2.649207266	3.750680088
40675	2.649176157	3.750621248
40680	2.649123246	3.750528662
40685	2.649080437	3.750475775
40690	2.649033375	3.750403462
40695	2.648987642	3.750333983
40700	2.64893606	3.750260108
40705	2.648889263	3.750187648
40710	2.648832629	3.75011377
40715	2.648797	3.750065273
40720	2.648738239	3.749980047
40725	2.648689581	3.749904888
40730	2.648639062	3.749827175
40735	2.648589075	3.749750595
40740	2.64854866	3.749695144
40745	2.648492824	3.749608634
40750	2.648460917	3.749560981
40755	2.648420502	3.749502549
40760	2.648368122	3.7494227
40765	2.648317071	3.74935916
40770	2.648268148	3.749279308
40775	2.648222149	3.749209525
40780	2.648178011	3.749138322
40785	2.648134406	3.749064706
40790	2.64808628	3.748990806
40795	2.64803257	3.748909386
40800	2.647994814	3.748852504
40805	2.647948018	3.74878484
40810	2.647893245	3.748706395
40815	2.647845385	3.74864341
40820	2.6478172	3.748598724
40825	2.647775722	3.748539001
40830	2.647732648	3.748474595
40835	2.647685586	3.748400682
40840	2.647634003	3.748319675
40845	2.647578698	3.748235828
40850	2.647547058	3.748173261
40855	2.647500261	3.74810289
40860	2.647455592	3.748038618
40865	2.647407732	3.74796867
40870	2.647367849	3.747907375
40875	2.647309885	3.747825222
40880	2.647255644	3.747741648
40885	2.647201934	3.747677796
40890	2.64714078	3.747585563
40895	2.647100365	3.747529655
40900	2.647058088	3.747456149
40905	2.647015812	3.7473869
40910	2.646966357	3.747318217
40915	2.646926474	3.747248397
40920	2.646879677	3.747173609
40925	2.646836603	3.747106199
40930	2.646778639	3.747022325
40935	2.646723601	3.746939301
40940	2.646688237	3.746887499
40945	2.646631337	3.746812278
40950	2.646573905	3.746736771
40955	2.646517271	3.746651896
40960	2.646468879	3.746592283
40965	2.64642288	3.74652174
40970	2.646378743	3.746459286
40975	2.646333808	3.746393425
40980	2.646303231	3.746340196
40985	2.646256434	3.746271209
40990	2.646214158	3.746205629
40995	2.646172413	3.746135646
41000	2.646116311	3.746060836
41005	2.646074035	3.745991135
41010	2.646041064	3.745942584
41015	2.645995597	3.745878418
41020	2.645956512	3.7458063
41025	2.6459036	3.745730773
41030	2.645869832	3.745683923
41035	2.64582277	3.745628128
41040	2.645787407	3.745568357
41045	2.645746194	3.745509153
41050	2.64568956	3.745425811
41055	2.645643295	3.745357092
41060	2.645606336	3.745296323
41065	2.64556858	3.745239954
41070	2.645519923	3.745159872
41075	2.645475519	3.745101798
41080	2.645442283	3.745046846
41085	2.645393626	3.744976274
41090	2.645344702	3.744908967
41095	2.645295513	3.74483683
41100	2.645257491	3.74478088
41105	2.645196336	3.744696955
41110	2.645135714	3.744610755
41115	2.645084929	3.744526683
41120	2.645031485	3.744440053
41125	2.644967938	3.744343764
41130	2.644933106	3.744291926
41135	2.644889767	3.744231991
41140	2.644837652	3.744157569
41145	2.644779423	3.744071783
41150	2.644727574	3.744002755
41155	2.644682905	3.743930885
41160	2.644644617	3.743865547
41165	2.644602075	3.743807594
41170	2.64455129	3.74373288
41175	2.644515927	3.743675777
41180	2.644473119	3.743599213
41185	2.644421271	3.743523074
41190	2.644357192	3.743427187
41195	2.644308268	3.743360988
41200	2.644273171	3.743293225
41205	2.644230629	3.743229155
41210	2.644196861	3.743180427
41215	2.644139163	3.743096181
41220	2.644099811	3.743029266
41225	2.644067107	3.742968601
41230	2.6440126	3.742893728
41235	2.643967931	3.742835334
41240	2.643927781	3.742777081
41245	2.64387939	3.742703767
41250	2.643837379	3.742639118
41255	2.643787924	3.742565374
41260	2.643748573	3.742501434
41265	2.643717464	3.742454685
41270	2.64367439	3.742398558
41275	2.643623605	3.742315574
41280	2.643586646	3.742271949
41285	2.643534532	3.742192941
41290	2.643478696	3.742118762
41295	2.64342472	3.742035629
41300	2.643375531	3.741967558
41305	2.643331127	3.741902329
41310	2.643287256	3.741840224
41315	2.643240725	3.741755948
41320	2.643192333	3.741681477
41325	2.643146069	3.741614678
41330	2.643092093	3.741532813
41335	2.643041575	3.7414518
41340	2.642997703	3.741377606
41345	2.642954895	3.741311655
41350	2.642904642	3.741232485
41355	2.642845083	3.741135118
41360	2.642808656	3.741083804
41365	2.642759201	3.741006618
41370	2.642703098	3.740938102
41375	2.642662152	3.740881525
41380	2.642628915	3.740829355
41385	2.642581321	3.740753159
41390	2.642542768	3.740697149
41395	2.642497832	3.740621092
41400	2.642453695	3.740544892
41405	2.64240876	3.740480775
41410	2.642359304	3.740410117
41415	2.642310115	3.740324671
41420	2.642268902	3.740274768
41425	2.642231412	3.740223299
41430	2.642187009	3.740156475
41435	2.642142073	3.740087801
41440	2.642096075	3.740023108
41445	2.642055394	3.739965522
41450	2.642004343	3.73988874
41455	2.641953824	3.739800581
41460	2.641915004	3.739740574
41465	2.641867942	3.739666063
41470	2.641818753	3.739596953
41475	2.641786314	3.739552586
41480	2.64174776	3.739500539
41485	2.641694317	3.739425881
41490	2.641636353	3.739349372
41495	2.641594609	3.739283954
41500	2.641539038	3.739197771
41505	2.641495698	3.739128938
41510	2.641452624	3.739069916
41515	2.641413804	3.739010894
41520	2.641370996	3.738948457
41525	2.641315957	3.738857573
41530	2.641267566	3.738781195
41535	2.641215451	3.738700975
41540	2.64116706	3.738620326
41545	2.64112239	3.738549064
41550	2.641082507	3.738485197
41555	2.641033584	3.738412367
41560	2.640988383	3.738341101
41565	2.640945043	3.738280217
41570	2.640899576	3.73821222
41575	2.640860224	3.738149201
41580	2.640805185	3.738061143
41585	2.640763973	3.738001251
41590	2.640726748	3.737932964
41595	2.640692183	3.737878334
41600	2.640651236	3.737820431
41605	2.64060178	3.737749154
41610	2.64055392	3.737665639
41615	2.640498616	3.737587244
41620	2.640461391	3.737536166
41625	2.640398642	3.737430024
41630	2.640356897	3.737369979
41635	2.64030691	3.737287879
41640	2.64026809	3.737224986
41645	2.640225814	3.737147294
41650	2.640170775	3.737074581
41655	2.640111482	3.736986924
41660	2.640064419	3.736925023
41665	2.640024536	3.736852874
41670	2.639966838	3.736780155
41675	2.639915256	3.736699465
41680	2.639866332	3.736627312
41685	2.639815548	3.736551031
41690	2.63977141	3.736473894
41695	2.639729134	3.736404868
41700	2.639682072	3.736338829
41705	2.639644581	3.736280048
41710	2.639594328	3.736205467
41715	2.639556306	3.736145688
41720	2.639507915	3.736072813
41725	2.639468297	3.736015166
41730	2.639420969	3.735937306
41735	2.639378959	3.735870263
41740	2.639331896	3.735813183
41745	2.639272603	3.735720657
41750	2.639230327	3.735652044
41755	2.639173693	3.735565778
41760	2.639129023	3.73549702
41765	2.639085683	3.735427548
41770	2.639041014	3.735366333
41775	2.639001928	3.735305543
41780	2.638960982	3.735247885
41785	2.638917376	3.735182253
41790	2.638868187	3.735115624
41795	2.63882272	3.735042728
41800	2.638780177	3.734981222
41805	2.638733913	3.734904052
41810	2.638697486	3.734850944
41815	2.63865521	3.734785732
41820	2.638595119	3.734696598
41825	2.638547525	3.734619992
41830	2.638485839	3.734527437
41835	2.638441967	3.734455384
41840	2.638399691	3.734386748
41845	2.638356883	3.734325658
41850	2.638316733	3.7342677
41855	2.638277914	3.734201196
41860	2.638234042	3.73412572
41865	2.638188841	3.734066192
41870	2.638145235	3.734003815
41875	2.638102693	3.733928476
41880	2.638050047	3.733851997
41885	2.637992083	3.733756717
41890	2.637938374	3.733674822
41895	2.637895034	3.733604889
41900	2.637847972	3.733539371
41905	2.637817926	3.733489947
41910	2.637766078	3.733407476
41915	2.637719016	3.73334694
41920	2.637676208	3.733278141
41925	2.637625423	3.733205352
41930	2.637597505	3.733155781
41935	2.637552038	3.733083417
41940	2.637513218	3.733017177
41945	2.63746456	3.732943956
41950	2.637415903	3.732870591
41955	2.637360332	3.732787109
41960	2.637309016	3.732708185
41965	2.63726089	3.732637665
41970	2.637208244	3.732562584
41975	2.63717421	3.732503316
41980	2.637122893	3.732423673
41985	2.637077427	3.732365685
41990	2.637029301	3.732291739
41995	2.636984897	3.732217649
42000	2.636943419	3.732158803
42005	2.636893432	3.732084852
42010	2.636852485	3.732018595
42015	2.636799041	3.731952051
42020	2.636755967	3.731885079
42025	2.6367105	3.731818675
42030	2.636659715	3.731747425
42035	2.636609462	3.731661496
42040	2.636577822	3.731611904
42045	2.63651906	3.731533525
42050	2.636480241	3.731473244
42055	2.636442484	3.731417236
42060	2.636396752	3.731347404
42065	2.636355273	3.73127871
42070	2.636298373	3.731199327
42075	2.636242802	3.731118943
42080	2.636192549	3.731052099
42085	2.636132192	3.730952043
42090	2.636093107	3.730895743
42095	2.636052692	3.730826328
42100	2.636011479	3.730762899
42105	2.635962555	3.730690774
42110	2.635916025	3.730624207
42115	2.635874546	3.730562913
42120	2.635820305	3.730481518
42125	2.635776167	3.730418938
42130	2.63573203	3.730346379
42135	2.635684968	3.730277097
42140	2.635638171	3.730214799
42145	2.635567179	3.730098611
42150	2.635513735	3.73000908
42155	2.63545072	3.729909709
42160	2.635403392	3.729836142
42165	2.635355798	3.729764997
42170	2.635311394	3.729692139
42175	2.635261673	3.729611153
42180	2.635216738	3.729539291
42185	2.635172069	3.729469994
42190	2.635129792	3.729406399
42195	2.635080603	3.72933054
42200	2.635023969	3.729253254
42205	2.634974779	3.729172116
42210	2.634922931	3.729102669
42215	2.63487321	3.729025236
42220	2.634827743	3.728949369
42225	2.634784403	3.728893466
42230	2.634743988	3.728826724
42235	2.634701977	3.728760694
42240	2.634653054	3.728696374
42245	2.634610512	3.728624066
42250	2.634561056	3.72855461
42255	2.63450974	3.728477735
42260	2.63445736	3.728394298
42265	2.634407107	3.728322983
42270	2.634364565	3.728258798
42275	2.63433186	3.728208591
42280	2.634289052	3.728141266
42285	2.634239331	3.728076079
42290	2.634169402	3.727961251
42295	2.634128456	3.727898344
42300	2.634080862	3.727829587
42305	2.634040978	3.727761542
42310	2.633997372	3.727692355
42315	2.633959882	3.727638716
42320	2.633909363	3.727570952
42325	2.63386044	3.727494771
42330	2.633810453	3.72741602
42335	2.633770569	3.727349537
42340	2.633735738	3.727299032
42345	2.633691069	3.727230834
42350	2.63364959	3.727169912
42355	2.633595881	3.727085875
42360	2.633566367	3.727026663
42365	2.633527281	3.72696745
42370	2.633477826	3.726898533
42375	2.63343422	3.726830613
42380	2.633394869	3.726769827
42385	2.633352593	3.726713464
42390	2.633307126	3.726636266
42395	2.633255277	3.726555785
42400	2.633210874	3.726486147
42405	2.633169395	3.726419932
42410	2.633128714	3.72635229
42415	2.633095744	3.726304197
42420	2.633035919	3.726217572
42425	2.632998695	3.726160201
42430	2.632956684	3.726093552
42435	2.63291361	3.726019624
42440	2.632863357	3.725945409
42445	2.632812307	3.725867196
42450	2.632778805	3.72581924
42455	2.632729615	3.725753585
42460	2.632677235	3.725676367
42465	2.632636554	3.725619273
42470	2.632600659	3.725558753
42475	2.632540303	3.725466115
42480	2.632498824	3.72540288
42485	2.632465322	3.725336361
42490	2.632423312	3.725271697
42495	2.632383163	3.725208744
42500	2.632333973	3.725132086
42505	2.632294888	3.725068845
42510	2.632249421	3.725010172
42515	2.632201826	3.724933224
42520	2.632172579	3.724887969
42525	2.632124985	3.724814731
42530	2.632080847	3.724744061
42535	2.632033519	3.724677244
42540	2.631996029	3.724618707
42545	2.631948435	3.724536041
42550	2.631902968	3.724478644
42555	2.631863882	3.724418533
42560	2.631824531	3.724347571
42565	2.631774809	3.724273608
42570	2.631733597	3.724221347
42575	2.631691852	3.72415852
42580	2.63164479	3.724086267
42585	2.631605704	3.724017868
42590	2.631565821	3.723970602
42595	2.631527799	3.723917623
42600	2.631476216	3.723839939
42605	2.631437928	3.723783959
42610	2.631384219	3.723702702
42615	2.631333168	3.723625156
42620	2.631293285	3.723562604
42625	2.631241437	3.723493196
42630	2.631204478	3.723433641
42635	2.631161138	3.723377941
42640	2.631116203	3.723306387
42645	2.631074725	3.723240687
42650	2.631036437	3.723185556
42655	2.631002137	3.723127853
42660	2.630973155	3.723079718
42665	2.630931942	3.723012872
42670	2.630888602	3.722952167
42675	2.630849251	3.722889603
42680	2.630811229	3.722835038
42685	2.630753531	3.722754617
42690	2.630705937	3.722677051
42695	2.630660204	3.722611198
42700	2.630610749	3.722530201
42705	2.630561028	3.722461059
42710	2.630505191	3.722380915
42715	2.630465308	3.722313771
42720	2.630418511	3.722245196
42725	2.630381553	3.722196336
42730	2.630339277	3.722126045
42735	2.630289024	3.722058753
42740	2.630249672	3.722001604
42745	2.630202344	3.721921737
42750	2.630161663	3.721867586
42755	2.630109283	3.721785715
42760	2.630055839	3.721707415
42765	2.630021274	3.72165369
42770	2.629971818	3.721582817
42775	2.629950281	3.721554382
42780	2.629911994	3.721503655
42785	2.629869185	3.721442782
42790	2.629814146	3.721352042
42795	2.629767616	3.721285594
42800	2.629713375	3.721204282
42805	2.629672428	3.721146119
42810	2.629618452	3.721064661
42815	2.629569263	3.720993206
